player_id,total_bets,total_wagered,avg_bet,bet_volatility,total_won,net_loss,total_sessions,first_bet,last_bet,segment,preferred_game,days_active,lifetime_value,avg_daily_value
P002593,459,761.9399999999999,1.66,0.0,716.85,-44.63999999999998,13,2024-11-19 19:26:00,2024-12-28 21:20:39.360615,regular,SLOT_CLASSIC,40,44.63999999999998,1.1159999999999994
P002594,1408,1605.1000000000001,1.1399857954545456,0.43941212238853417,1291.8,-314.46000000000004,24,2024-06-01 19:40:00,2024-12-22 20:57:42.744283,regular,SLOT_CLASSIC,205,314.46000000000004,1.5339512195121954
P002595,84,260.40000000000003,3.1000000000000005,0.0,115.16,-145.20000000000002,3,2024-12-12 00:32:00,2024-12-30 23:05:27.269035,regular,SLOT_FORTUNE,19,145.20000000000002,7.642105263157895
P002596,383,1250.05,3.2638381201044386,0.610106114629659,610.48,-639.1999999999999,23,2024-08-06 20:48:00,2024-12-30 17:40:25.583308,regular,SLOT_FORTUNE,146,639.1999999999999,4.3780821917808215
P002597,195,1403.27,7.19625641025641,1.7154239161983835,532.47,-870.77,20,2024-10-25 20:32:00,2024-12-22 16:16:38.732097,regular,SLOT_FORTUNE,58,870.77,15.013275862068966
P002598,620,3509.2000000000003,5.66,0.0,1693.43,-1815.88,31,2024-03-26 17:11:00,2024-12-21 00:18:29.772789,regular,SLOT_FORTUNE,270,1815.88,6.725481481481482
P002599,901,4054.64,4.50015538290788,0.14175243774659835,2367.4,-1688.3,61,2024-05-18 20:25:00,2024-12-29 19:52:59.829329,regular,SLOT_FORTUNE,225,1688.3,7.503555555555556
P002600,59,295.0,5.0,0.0,167.5,-127.5,3,2024-12-13 18:07:00,2024-12-22 02:37:07.478513,regular,BLACKJACK_LIVE,9,127.5,14.166666666666666
P002601,128,407.90000000000003,3.1867187500000003,0.7363905474582266,189.6,-218.39000000000001,4,2024-08-18 14:21:00,2024-12-22 20:17:27.849947,regular,SLOT_CLASSIC,127,218.39000000000001,1.7196062992125984
P002602,1315,6068.4,4.614752851711026,0.6526306646037479,3439.54,-2628.97,67,2024-05-03 15:51:00,2024-12-26 21:15:37.194653,regular,BLACKJACK_LIVE,238,2628.97,11.046092436974789
P002603,614,2081.65,3.3903094462540717,0.25493447069358177,1528.63,-553.7,55,2024-05-18 05:32:00,2024-12-30 21:07:51.237044,regular,SLOT_FORTUNE,227,553.7,2.43920704845815
P002604,738,2132.64,2.8897560975609755,0.32425293763962304,1141.32,-992.13,44,2024-09-23 01:06:00,2024-12-30 12:59:17.594330,regular,SLOT_FORTUNE,99,992.13,10.021515151515151
P002605,2669,8875.75,3.3254964406144625,0.3999613302223515,6529.33,-2343.04,32,2024-03-17 19:06:00,2024-12-11 17:11:19.344551,regular,SLOT_CLASSIC,269,2343.04,8.710185873605948
P002606,220,731.53,3.3251363636363633,2.0761184980269616,285.83,-445.73,11,2024-09-25 02:02:00,2024-12-27 08:44:23.764451,regular,BLACKJACK_LIVE,94,445.73,4.741808510638298
P002607,661,1618.88,2.449137670196672,2.0468382152732665,940.37,-678.46,51,2024-05-09 23:47:00,2024-12-22 20:33:17.507433,regular,BLACKJACK_LIVE,227,678.46,2.9888105726872247
P002608,470,561.24,1.194127659574468,0.7152350506638608,273.68,-287.73,20,2024-04-22 00:11:00,2024-11-30 00:42:04.399552,regular,SLOT_FORTUNE,223,287.73,1.2902690582959642
P002609,609,1632.48,2.6805911330049264,0.3428330765957233,833.67,-798.03,42,2024-06-04 21:41:00,2024-12-29 21:23:40.870208,regular,SLOT_FORTUNE,208,798.03,3.836682692307692
P002610,1128,3149.82,2.792393617021277,0.4756525776794433,2096.36,-1054.03,21,2024-04-06 23:24:00,2024-12-22 22:21:40.070804,regular,SLOT_FORTUNE,260,1054.03,4.053961538461539
P002611,1792,4324.64,2.4133035714285715,0.24558689246703552,3254.19,-1072.8300000000002,37,2024-01-05 12:48:00,2024-12-30 16:22:50.888467,regular,SLOT_FORTUNE,361,1072.8300000000002,2.971828254847646
P002612,801,3542.0699999999997,4.422059925093633,1.0840394948545438,2536.21,-1005.67,29,2024-02-24 18:44:00,2024-12-29 08:29:07.479464,regular,SLOT_FORTUNE,309,1005.67,3.2545954692556633
P002613,2353,3332.04,1.416081597960051,0.3058006889563085,2809.6,-525.9799999999999,21,2024-06-17 20:53:00,2024-12-26 19:41:46.335264,regular,SLOT_CLASSIC,192,525.9799999999999,2.739479166666666
P002614,232,398.8,1.7189655172413794,0.767941397599962,188.49,-210.23000000000002,10,2024-07-01 20:53:00,2024-12-24 20:03:21.531913,regular,SLOT_FORTUNE,176,210.23000000000002,1.1944886363636364
P002615,814,4053.7200000000003,4.98,0.0,5894.2300000000005,1841.14,12,2024-05-27 19:19:00,2024-12-19 20:24:10.990092,regular,ROULETTE_EURO,207,-1841.14,-8.894396135265701
P002616,420,1142.4,2.72,0.0,676.98,-465.6700000000001,29,2024-05-14 21:20:00,2024-12-22 22:30:04.893640,regular,SLOT_CLASSIC,223,465.6700000000001,2.088206278026906
P002617,117,274.95,2.35,0.0,141.96,-133.17000000000002,6,2024-09-22 20:53:00,2024-12-22 21:33:46.382030,regular,SLOT_CLASSIC,92,133.17000000000002,1.4475000000000002
P002618,411,1093.26,2.66,0.0,872.73,-220.80000000000004,10,2024-07-24 11:38:00,2024-11-01 21:48:30.682573,regular,SLOT_FORTUNE,101,220.80000000000004,2.1861386138613867
P002619,131,383.17,2.9249618320610686,0.5312298851153752,221.23,-161.84,15,2024-10-24 17:15:00,2024-12-28 22:37:22.142930,regular,SLOT_CLASSIC,66,161.84,2.452121212121212
P002620,2970,11661.84,3.9265454545454546,0.08383683242312492,15640.06,3982.1,23,2024-02-12 08:19:00,2024-12-19 02:09:14.493366,regular,ROULETTE_EURO,311,-3982.1,-12.804180064308682
P002621,12375,13396.68,1.08256,0.40833775274494827,9870.89,-3544.5200000000004,74,2024-02-11 21:17:00,2024-12-30 16:16:52.757983,regular,SLOT_CLASSIC,323,3544.5200000000004,10.97374613003096
P002622,1214,5383.0,4.434102141680396,0.13897567602992011,7403.38,2021.3,48,2024-01-01 15:36:00,2024-12-27 21:44:05.087369,regular,ROULETTE_EURO,362,-2021.3,-5.583701657458564
P002623,764,4805.56,6.290000000000001,0.0,3092.78,-1712.63,36,2024-08-26 23:48:00,2024-12-24 21:42:54.273494,regular,BLACKJACK_LIVE,120,1712.63,14.271916666666668
P002624,4549,4461.5,0.980765003297428,0.3128327385249046,6089.95,1628.33,13,2024-11-09 19:40:00,2024-12-20 23:52:08.503706,regular,ROULETTE_EURO,42,-1628.33,-38.7697619047619
P002625,3526,5112.7,1.45,0.0,7026.66,1914.5600000000002,21,2024-02-19 17:57:00,2024-12-23 01:26:18.996516,regular,ROULETTE_EURO,308,-1914.5600000000002,-6.216103896103896
P002626,920,3122.75,3.3942934782608694,1.5550183918106182,2906.66,-216.87999999999997,32,2024-04-08 16:23:00,2024-12-27 11:45:38.875233,regular,BLACKJACK_LIVE,263,216.87999999999997,0.8246387832699619
P002627,30,250.2,8.34,0.0,85.34,-164.87,4,2024-10-04 12:23:00,2024-11-28 22:02:36.683654,regular,SLOT_CLASSIC,56,164.87,2.944107142857143
P002628,331,1737.27,5.248549848942599,1.2886621015229291,1223.42,-513.94,12,2024-10-04 23:55:00,2024-12-23 19:44:36.561393,regular,SLOT_CLASSIC,80,513.94,6.424250000000001
P002629,10843,26510.68,2.444958037443512,0.11255737265337598,37302.54,10792.25,62,2024-02-23 22:26:00,2024-12-26 23:30:35.866707,regular,ROULETTE_EURO,308,-10792.25,-35.03977272727273
P002630,65,123.5,1.9,0.0,51.74,-71.72999999999999,3,2024-12-27 08:02:00,2024-12-29 06:58:53.417878,regular,SLOT_FORTUNE,2,71.72999999999999,35.864999999999995
P002631,491,2418.79,4.926252545824847,1.1807703337179527,1799.8,-619.1999999999999,18,2024-03-30 22:14:00,2024-12-24 17:35:50.279223,regular,SLOT_CLASSIC,269,619.1999999999999,2.3018587360594793
P002632,232,1429.1200000000001,6.16,0.0,702.61,-726.25,24,2024-03-09 21:54:00,2024-12-14 23:26:43.573499,regular,SLOT_FORTUNE,281,726.25,2.5845195729537367
P002633,86,424.33,4.93406976744186,0.016476572100427214,238.89,-185.46999999999997,8,2024-08-29 19:33:00,2024-12-22 16:07:11.077007,regular,SLOT_CLASSIC,115,185.46999999999997,1.6127826086956518
P002634,1272,3726.25,2.929441823899371,0.4057318510163639,2233.14,-1493.1100000000001,40,2024-07-01 21:28:00,2024-12-18 20:05:45.819356,regular,SLOT_FORTUNE,170,1493.1100000000001,8.783000000000001
P002635,1716,4703.03,2.740693473193473,0.2634129823698732,6420.6,1716.73,102,2024-02-03 18:06:00,2024-12-30 00:10:17.830597,regular,ROULETTE_EURO,331,-1716.73,-5.186495468277946
P002636,425,2193.0,5.16,0.0,1577.1299999999999,-616.1800000000001,37,2024-05-14 00:03:00,2024-12-12 23:38:20.065488,regular,SLOT_FORTUNE,213,616.1800000000001,2.8928638497652583
P002637,133,681.25,5.12218045112782,0.5262436040723611,311.37,-369.88,8,2024-11-04 01:27:00,2024-12-30 11:06:31.586080,regular,SLOT_FORTUNE,57,369.88,6.4891228070175435
P002638,533,1072.9,2.012945590994372,0.43402226871539956,708.38,-363.82,29,2024-03-29 05:25:00,2024-12-30 01:47:53.458031,regular,SLOT_FORTUNE,276,363.82,1.3181884057971014
P002639,554,6704.8,12.102527075812274,3.1231161879598766,9449.96,2745.22,24,2024-09-13 22:30:00,2024-12-23 21:08:42.453847,regular,ROULETTE_EURO,101,-2745.22,-27.18039603960396
P002640,800,2320.1,2.900125,0.29045298767194583,1394.64,-925.92,33,2024-06-26 21:37:00,2024-12-22 21:36:59.262282,regular,SLOT_CLASSIC,179,925.92,5.172737430167597
P002641,2903,4175.96,1.4384981054081984,0.25671723627421034,5813.2,1632.38,15,2024-06-21 04:51:00,2024-12-18 23:10:25.244214,regular,ROULETTE_EURO,181,-1632.38,-9.018674033149171
P002642,537,2244.66,4.18,0.0,1614.6299999999999,-630.2699999999999,19,2024-02-12 23:21:00,2024-12-14 21:36:45.092124,regular,SLOT_FORTUNE,306,630.2699999999999,2.0597058823529406
P002643,1354,7217.4,5.330428360413589,1.3570863945597949,10049.28,2831.65,36,2024-03-02 23:27:00,2024-11-27 05:47:06.426987,regular,ROULETTE_EURO,270,-2831.65,-10.487592592592593
P002644,487,2809.99,5.77,0.0,1675.6299999999999,-1134.1699999999998,30,2024-04-06 19:58:00,2024-12-30 20:21:00.604833,regular,SLOT_FORTUNE,269,1134.1699999999998,4.2162453531598505
P002645,13,65.0,5.0,0.0,32.5,-32.5,1,2024-12-28 19:33:00,2024-12-28 19:38:14.857241,regular,BLACKJACK_LIVE,1,32.5,32.5
P002646,507,1510.86,2.98,0.0,1063.71,-447.9,9,2024-08-12 23:16:00,2024-12-20 21:37:21.929324,regular,SLOT_CLASSIC,130,447.9,3.445384615384615
P002647,278,1484.77,5.340899280575539,1.4032680721222677,723.09,-761.61,14,2024-04-08 20:42:00,2024-12-16 21:15:15.324153,regular,SLOT_FORTUNE,253,761.61,3.010316205533597
P002648,966,4709.74,4.875507246376811,1.1325474524591836,6735.03,2025.5,40,2024-03-11 20:04:00,2024-12-23 19:12:50.382041,regular,ROULETTE_EURO,287,-2025.5,-7.057491289198606
P002649,488,1254.56,2.5708196721311474,0.35171528097737376,801.48,-452.95,38,2024-08-29 20:41:00,2024-12-30 05:18:36.323333,regular,SLOT_CLASSIC,123,452.95,3.682520325203252
P002650,210,770.6999999999999,3.6699999999999995,0.0,869.54,98.78,4,2024-09-25 20:58:00,2024-11-27 12:32:11.993841,regular,ROULETTE_EURO,63,-98.78,-1.567936507936508
P002651,361,1147.98,3.18,0.0,815.01,-333.44000000000005,17,2024-08-09 19:59:00,2024-12-30 20:51:52.274541,regular,SLOT_FORTUNE,144,333.44000000000005,2.315555555555556
P002652,57,171.17000000000002,3.002982456140351,0.7662990019574624,64.67,-106.52,3,2024-12-15 20:01:00,2024-12-28 23:37:55.419489,regular,SLOT_FORTUNE,14,106.52,7.6085714285714285
P002653,3053,9527.0,3.120537176547658,0.1964981091275807,9153.69,-369.3900000000002,68,2024-01-13 11:11:00,2024-12-18 21:29:00.248768,regular,SLOT_CLASSIC,341,369.3900000000002,1.08325513196481
P002654,968,8712.0,9.0,0.0,6626.37,-2084.38,127,2024-01-10 22:12:00,2024-12-16 18:52:12.699790,regular,SLOT_CLASSIC,341,2084.38,6.1125513196480945
P002655,178,466.36,2.62,0.0,155.29,-310.81,12,2024-09-02 16:52:00,2024-12-15 19:20:52.282817,regular,SLOT_FORTUNE,105,310.81,2.960095238095238
P002656,689,3655.63,5.305703918722787,0.8718233729396149,2126.41,-1528.8700000000001,22,2024-09-08 17:00:00,2024-12-22 19:42:37.930898,regular,SLOT_CLASSIC,106,1528.8700000000001,14.423301886792453
P002657,6371,16922.64,2.656198398995448,0.3939292713619293,9968.45,-6955.339999999999,150,2024-01-19 21:55:00,2024-12-29 23:41:57.198244,regular,SLOT_FORTUNE,346,6955.339999999999,20.1021387283237
P002658,2864,8412.699999999999,2.9373952513966475,0.2777743039687231,11486.039999999999,3076.4700000000003,22,2024-05-22 18:57:00,2024-12-15 18:30:49.072459,regular,ROULETTE_EURO,207,-3076.4700000000003,-14.86217391304348
P002659,113,1076.55,9.526991150442477,2.0052484193075117,1013.76,-62.85999999999997,13,2024-10-19 11:49:00,2024-12-16 23:46:07.113515,regular,SLOT_FORTUNE,59,62.85999999999997,1.0654237288135588
P002660,11,37.62,3.42,0.0,5.77,-31.849999999999998,1,2024-12-08 18:56:00,2024-12-08 18:56:36.627295,regular,SLOT_CLASSIC,1,31.849999999999998,31.849999999999998
P002661,1812,3775.08,2.0833774834437087,0.714299527832549,3099.61,-675.1500000000001,46,2024-04-03 18:45:00,2024-12-19 22:10:53.397846,regular,SLOT_FORTUNE,261,675.1500000000001,2.586781609195403
P002662,498,1817.7,3.65,0.0,2538.02,721.47,11,2024-08-12 18:04:00,2024-12-27 23:41:23.695850,regular,ROULETTE_EURO,138,-721.47,-5.22804347826087
P002663,67,550.74,8.22,0.0,199.87,-350.88000000000005,6,2024-11-25 23:54:00,2024-12-22 05:07:30.093116,regular,SLOT_FORTUNE,27,350.88000000000005,12.995555555555557
P002664,4450,4222.25,0.9488202247191011,0.6057910213595531,2925.29,-1292.75,21,2024-03-31 22:15:00,2024-11-10 20:32:18.100672,regular,SLOT_CLASSIC,224,1292.75,5.771205357142857
P002665,41,169.73999999999998,4.14,0.0,72.3,-97.39999999999999,3,2024-12-20 21:30:00,2024-12-30 20:27:22.738111,regular,SLOT_FORTUNE,10,97.39999999999999,9.739999999999998
P002666,1415,2572.38,1.8179363957597174,0.3906974996884593,2285.82,-286.55,25,2024-04-26 00:20:00,2024-12-23 22:25:44.336662,regular,SLOT_CLASSIC,242,286.55,1.184090909090909
P002667,8072,11472.68,1.4212933597621407,0.23027779933123182,16314.61,4842.16,29,2024-04-12 21:44:00,2024-12-24 01:00:18.776154,regular,ROULETTE_EURO,256,-4842.16,-18.9146875
P002668,1749,1855.32,1.0607890222984562,0.6622709487679037,1074.28,-781.91,28,2024-05-08 19:32:00,2024-12-26 00:14:20.561047,regular,SLOT_FORTUNE,232,781.91,3.370301724137931
P002669,138,673.6800000000001,4.8817391304347835,0.2160221435104032,352.27,-321.38,12,2024-11-14 07:54:00,2024-12-28 22:37:28.710677,regular,BLACKJACK_LIVE,45,321.38,7.141777777777778
P002670,1895,7129.5599999999995,3.762300791556728,1.363956828675452,4372.5,-2756.13,98,2024-05-17 21:52:00,2024-12-30 23:39:31.267299,regular,BLACKJACK_LIVE,228,2756.13,12.088289473684211
P002671,189,523.53,2.77,0.0,641.48,118.17999999999999,2,2024-12-02 02:43:00,2024-12-04 14:33:55.368633,regular,SLOT_FORTUNE,3,-118.17999999999999,-39.39333333333333
P002672,53,273.83,5.166603773584906,1.3809750504572802,176.76,-97.12,2,2024-12-12 21:11:00,2024-12-21 21:11:05.006020,regular,SLOT_FORTUNE,10,97.12,9.712
P002673,6297,6211.4,0.9864062251865967,0.21068818867134376,8911.14,2700.06,57,2024-06-10 21:12:00,2024-12-30 22:22:09.407501,regular,ROULETTE_EURO,204,-2700.06,-13.235588235294117
P002674,418,1470.8,3.5186602870813397,0.5953022523126809,654.22,-816.79,23,2024-02-06 11:31:00,2024-12-21 23:06:51.236309,regular,SLOT_FORTUNE,320,816.79,2.55246875
P002675,436,472.28000000000003,1.083211009174312,0.5361075217836456,384.35,-87.87,13,2024-08-01 21:09:00,2024-12-22 18:12:39.130179,regular,SLOT_FORTUNE,143,87.87,0.6144755244755246
P002676,21,157.17000000000002,7.484285714285715,2.27661936086947,49.83,-107.32000000000001,1,2024-12-30 21:42:00,2024-12-30 21:43:14.635734,regular,SLOT_FORTUNE,1,107.32000000000001,107.32000000000001
P002677,436,1747.88,4.008899082568807,0.4727966965081727,1014.43,-733.37,14,2024-07-17 22:42:00,2024-12-28 20:06:17.458771,regular,SLOT_CLASSIC,164,733.37,4.471768292682927
P002678,12,20.64,1.72,0.0,7.55,-13.09,1,2024-12-30 09:25:00,2024-12-30 09:26:30.545107,regular,SLOT_CLASSIC,1,13.09,13.09
P002679,4893,3606.57,0.7370876762722257,0.4625643972729245,2528.58,-1079.1200000000001,36,2024-06-20 07:54:00,2024-12-20 23:53:20.736609,regular,SLOT_FORTUNE,184,1079.1200000000001,5.864782608695653
P002680,2,15.72,7.86,0.0,0.0,-15.72,1,2024-12-30 22:28:00,2024-12-30 22:28:03.520756,regular,SLOT_CLASSIC,1,15.72,15.72
P002681,262,361.55999999999995,1.38,0.0,226.35999999999999,-135.27999999999997,4,2024-10-26 22:26:00,2024-12-29 20:04:52.201511,regular,SLOT_CLASSIC,64,135.27999999999997,2.1137499999999996
P002682,121,605.0,5.0,0.0,292.5,-312.5,8,2024-09-07 17:14:00,2024-12-28 18:23:24.041790,regular,BLACKJACK_LIVE,113,312.5,2.765486725663717
P002683,440,1566.4,3.56,0.0,2471.32,904.85,7,2024-08-07 19:03:00,2024-12-14 23:36:48.387295,regular,ROULETTE_EURO,130,-904.85,-6.960384615384616
P002684,1484,5435.76,3.662911051212938,0.17508503715386994,7136.88,1701.1299999999999,41,2024-05-05 20:34:00,2024-12-18 19:43:51.996620,regular,ROULETTE_EURO,227,-1701.1299999999999,-7.493964757709251
P002685,2312,3167.44,1.37,0.0,2100.53,-1068.2,17,2024-07-19 17:08:00,2024-12-29 01:22:53.328057,regular,SLOT_FORTUNE,163,1068.2,6.553374233128834
P002686,208,910.91,4.379375,1.2950508145701616,354.63,-556.28,26,2024-02-19 22:26:00,2024-12-30 11:18:22.210291,regular,BLACKJACK_LIVE,315,556.28,1.765968253968254
P002687,1290,4699.39,3.6429379844961245,0.6462286396052495,6586.19,1886.9,19,2024-05-06 20:06:00,2024-12-21 22:17:01.519305,regular,ROULETTE_EURO,230,-1886.9,-8.203913043478261
P002688,473,3099.34,6.552515856236787,1.6976665853528101,2611.15,-488.17999999999995,20,2024-05-09 23:48:00,2024-12-30 21:53:23.434263,regular,SLOT_CLASSIC,235,488.17999999999995,2.0773617021276594
P002689,882,1420.02,1.6099999999999999,0.0,2161.2,743.2199999999999,4,2024-12-18 20:46:00,2024-12-28 00:41:02.949447,regular,ROULETTE_EURO,10,-743.2199999999999,-74.32199999999999
P002690,749,1415.61,1.89,0.0,1026.72,-388.00999999999993,27,2024-02-14 23:47:00,2024-12-21 18:49:44.599576,regular,SLOT_FORTUNE,311,388.00999999999993,1.247620578778135
P002691,735,3574.9,4.863809523809524,0.022793150332698967,4599.71,1025.5600000000002,17,2024-06-22 06:12:00,2024-12-24 23:15:01.159024,regular,ROULETTE_EURO,186,-1025.5600000000002,-5.513763440860216
P002692,1036,1907.72,1.8414285714285714,1.6986465444040248,1208.69,-698.71,22,2024-03-25 18:06:00,2024-12-15 22:43:42.830724,regular,BLACKJACK_LIVE,266,698.71,2.626729323308271
P002693,1572,1666.3200000000002,1.06,0.0,1148.72,-516.57,16,2024-08-08 22:18:00,2024-12-18 01:53:54.325653,regular,SLOT_FORTUNE,132,516.57,3.9134090909090915
P002694,529,1809.18,3.42,0.0,1233.61,-576.1899999999999,14,2024-08-30 23:12:00,2024-12-14 05:52:07.199685,regular,SLOT_FORTUNE,106,576.1899999999999,5.4357547169811316
P002695,245,1874.72,7.651918367346939,2.1097175616726775,771.08,-1103.75,18,2024-03-14 22:47:00,2024-12-08 19:14:50.631425,regular,SLOT_FORTUNE,269,1103.75,4.103159851301116
P002696,806,2135.9,2.65,0.0,1767.6,-369.63,14,2024-06-03 15:09:00,2024-12-14 12:55:52.713437,regular,SLOT_CLASSIC,194,369.63,1.9053092783505154
P002697,397,3092.89,7.79065491183879,2.131531572070807,1419.39,-1673.49,24,2024-05-13 22:55:00,2024-12-05 16:10:11.615391,regular,BLACKJACK_LIVE,206,1673.49,8.12373786407767
P002698,176,580.8,3.3,0.0,443.36,-137.27999999999997,10,2024-09-29 00:28:00,2024-12-24 21:23:00.787120,regular,SLOT_FORTUNE,87,137.27999999999997,1.5779310344827584
P002699,1299,2874.0,2.212471131639723,0.3825930983990104,4105.09,1228.92,8,2024-11-17 17:25:00,2024-12-27 05:19:53.773999,regular,ROULETTE_EURO,40,-1228.92,-30.723000000000003
P002700,390,2999.1000000000004,7.690000000000001,0.0,1818.6,-1180.3000000000002,27,2024-04-19 21:24:00,2024-12-16 21:49:30.943332,regular,SLOT_CLASSIC,242,1180.3000000000002,4.877272727272728
P002701,83,302.81,3.648313253012048,0.23296508310080918,144.95,-157.88,9,2024-06-18 19:08:00,2024-12-05 19:00:49.214635,regular,SLOT_CLASSIC,170,157.88,0.9287058823529412
P002702,232,3705.21,15.97073275862069,3.789848467787645,4295.73,590.2499999999999,24,2024-02-15 18:50:00,2024-12-10 20:56:16.118923,regular,ROULETTE_EURO,300,-590.2499999999999,-1.9674999999999996
P002703,16521,24933.16,1.5091798317293141,0.5239896762286308,20953.62,-3983.3400000000006,72,2024-06-11 03:27:00,2024-12-28 17:57:20.162768,regular,SLOT_CLASSIC,201,3983.3400000000006,19.81761194029851
P002704,854,1807.14,2.116088992974239,0.7640565040794975,1928.97,121.54999999999998,9,2024-11-05 21:39:00,2024-12-22 20:54:55.381445,regular,SLOT_FORTUNE,47,-121.54999999999998,-2.586170212765957
P002705,13517,13580.38,1.0046889102611525,0.1418187721580075,19434.0,5853.53,41,2024-07-28 17:15:00,2024-12-30 21:10:47.392986,regular,ROULETTE_EURO,156,-5853.53,-37.52262820512821
P002706,391,2780.01,7.11,0.0,1695.93,-1083.94,17,2024-08-30 03:47:00,2024-12-15 08:41:27.619016,regular,SLOT_FORTUNE,108,1083.94,10.036481481481482
P002707,735,2798.75,3.807823129251701,0.2627343044278088,3921.95,1123.21,13,2024-10-18 23:28:00,2024-12-26 18:45:39.561778,regular,ROULETTE_EURO,69,-1123.21,-16.27840579710145
P002708,1195,5874.4,4.91581589958159,1.297924731752474,8445.75,2571.51,23,2024-03-09 23:23:00,2024-12-10 19:22:22.362606,regular,ROULETTE_EURO,276,-2571.51,-9.317065217391304
P002709,827,2398.2999999999997,2.8999999999999995,0.0,3340.0499999999997,941.86,6,2024-12-12 19:21:00,2024-12-28 23:06:38.788540,regular,ROULETTE_EURO,17,-941.86,-55.40352941176471
P002710,988,6510.92,6.59,0.0,8979.27,2468.35,41,2024-07-13 19:28:00,2024-12-28 10:10:51.614928,regular,ROULETTE_EURO,168,-2468.35,-14.692559523809523
P002711,534,2159.08,4.043220973782772,0.314555166791371,798.44,-1360.87,21,2024-09-05 14:08:00,2024-12-28 21:24:29.318925,regular,SLOT_FORTUNE,115,1360.87,11.833652173913043
P002712,1286,2687.74,2.09,0.0,2289.9,-396.0999999999999,40,2024-02-24 03:31:00,2024-12-24 20:54:29.092385,regular,SLOT_CLASSIC,305,396.0999999999999,1.2986885245901636
P002713,1283,6598.95,5.143374902572097,0.5258095954176556,3209.58,-3389.31,53,2024-04-07 20:38:00,2024-12-22 19:11:09.159291,regular,BLACKJACK_LIVE,259,3389.31,13.086138996138995
P002714,155,723.85,4.67,0.0,709.43,-14.189999999999996,5,2024-10-03 05:35:00,2024-12-14 18:31:43.648653,regular,SLOT_FORTUNE,73,14.189999999999996,0.19438356164383555
P002715,2093,8181.32,3.908896321070234,0.17760617499028844,5710.66,-2468.95,38,2024-02-06 21:37:00,2024-12-23 23:20:17.453766,regular,SLOT_CLASSIC,322,2468.95,7.667546583850931
P002716,380,1200.8,3.1599999999999997,0.0,1373.39,172.58,2,2024-10-12 00:52:00,2024-10-25 22:31:59.020525,regular,SLOT_FORTUNE,14,-172.58,-12.327142857142858
P002717,91,418.03999999999996,4.593846153846154,0.11789608636204686,155.87,-262.15,7,2024-12-05 20:42:00,2024-12-30 17:16:36.501978,regular,SLOT_FORTUNE,25,262.15,10.485999999999999
P002718,310,631.28,2.0363870967741935,0.8204236681753058,486.77,-144.83,27,2024-01-23 16:49:00,2024-12-15 18:43:26.898108,regular,SLOT_CLASSIC,328,144.83,0.4415548780487805
P002719,4668,3836.71,0.8219173093401885,0.36896949948981084,2228.61,-1611.56,49,2024-01-17 00:56:00,2024-12-30 19:35:55.591712,regular,SLOT_FORTUNE,349,1611.56,4.6176504297994265
P002720,2058,8285.0,4.02575315840622,0.15843651908788495,4916.24,-3370.38,97,2024-02-06 20:39:00,2024-12-23 04:03:54.083100,regular,SLOT_FORTUNE,321,3370.38,10.4996261682243
P002721,42,79.38,1.89,0.0,36.9,-42.48,1,2024-12-22 13:46:00,2024-12-22 13:49:29.274791,regular,SLOT_FORTUNE,1,42.48,42.48
P002722,1653,2892.75,1.75,0.0,1991.17,-900.66,22,2024-01-13 09:39:00,2024-12-24 21:49:00.894479,regular,SLOT_CLASSIC,347,900.66,2.595561959654179
P002723,92,370.76000000000005,4.03,0.0,413.61,42.70999999999999,3,2024-12-12 20:58:00,2024-12-24 23:26:08.266082,regular,ROULETTE_EURO,13,-42.70999999999999,-3.2853846153846145
P002724,807,2419.62,2.998289962825279,0.5977688459903201,1032.04,-1386.9399999999998,15,2024-07-07 02:45:00,2024-12-27 02:32:29.622334,regular,SLOT_FORTUNE,173,1386.9399999999998,8.016994219653178
P002725,2304,6940.66,3.012439236111111,0.25397430770961155,9734.2,2795.61,17,2024-03-19 21:21:00,2024-12-14 23:12:22.830928,regular,ROULETTE_EURO,271,-2795.61,-10.31590405904059
P002726,2351,2188.86,0.9310336027222459,0.26658629064477074,1853.79,-332.31000000000006,25,2024-02-28 00:47:00,2024-12-18 20:22:05.086287,regular,SLOT_CLASSIC,295,332.31000000000006,1.1264745762711867
P002727,2011,8506.53,4.23,0.0,6216.66,-2292.7900000000004,36,2024-01-25 13:57:00,2024-12-19 15:13:56.316578,regular,SLOT_CLASSIC,330,2292.7900000000004,6.947848484848486
P002728,58,248.82,4.29,0.0,271.66,22.790000000000006,6,2024-12-11 19:37:00,2024-12-23 21:21:59.794923,regular,ROULETTE_EURO,13,-22.790000000000006,-1.7530769230769236
P002729,2396,5419.15,2.2617487479131886,0.702447012168523,3321.71,-2096.88,83,2024-05-22 20:36:00,2024-12-30 08:34:02.815616,regular,SLOT_CLASSIC,222,2096.88,9.445405405405406
P002730,1192,3087.2799999999997,2.59,0.0,4279.25,1191.94,17,2024-07-31 00:47:00,2024-12-24 20:58:14.828675,regular,ROULETTE_EURO,147,-1191.94,-8.10843537414966
P002731,353,1634.3899999999999,4.63,0.0,828.87,-805.76,26,2024-02-23 22:36:00,2024-12-26 20:01:11.307577,regular,SLOT_FORTUNE,307,805.76,2.624625407166124
