date,game_id,cumulative_player_base,daily_active_users,gross_daily_revenue,daily_payout,daily_ggr,total_bets,active_players,total_wagered,total_won,gross_gaming_revenue,total_sessions,hold_percentage,avg_bet_size,bets_per_player,game_type,theoretical_rtp,volatility,visual_engagement
2024-02-27,G002,1384,31,249476.3900000026,116647.8899999995,132827.99999999983,2531,31,249476.3900000026,116647.8899999995,-132827.99999999983,45,53.242713669216734,98.56830896878807,81.64516129032258,table,0.995,low,0.7
2024-02-27,G003,1384,30,116534.88999999627,165678.8300000022,-49144.779999999264,5631,30,116534.88999999627,165678.8300000022,49144.779999999264,35,-42.17173071515392,20.695238856330363,187.7,table,0.973,medium,0.65
2024-02-27,G004,1384,62,25670.669999999533,17534.650000000016,8136.129999999941,3107,62,25670.669999999533,17534.650000000016,-8136.129999999941,66,31.69426431020339,8.262204699066473,50.11290322580645,slot,0.94,medium,0.6
2024-02-28,G001,1419,86,95041.95999999692,38589.720000000045,56451.88999999993,3410,86,95041.95999999692,38589.720000000045,-56451.88999999993,94,59.3968074732484,27.87154252199323,39.651162790697676,slot,0.96,high,0.85
2024-02-28,G002,1419,40,250757.54000000382,119895.56999999961,130861.5899999997,1924,40,250757.54000000382,119895.56999999961,-130861.5899999997,46,52.186502547439936,130.33136174636374,48.1,table,0.995,low,0.7
2024-02-28,G003,1419,47,311094.28000000137,509536.47000000224,-198443.25999999893,5563,47,311094.28000000137,509536.47000000224,198443.25999999893,52,-63.78878454467182,55.922034873270064,118.36170212765957,table,0.973,medium,0.65
2024-02-28,G004,1419,58,21353.899999999565,13549.940000000002,7802.980000000058,3478,58,21353.899999999565,13549.940000000002,-7802.980000000058,65,36.54124071012891,6.139706728004475,59.96551724137931,slot,0.94,medium,0.6
2024-02-29,G001,1448,76,84083.89999999863,35017.57999999993,49066.200000000266,3095,76,84083.89999999863,35017.57999999993,-49066.200000000266,86,58.353858467555696,27.167657512115873,40.723684210526315,slot,0.96,high,0.85
2024-02-29,G002,1448,43,209312.65000000075,99405.09999999967,109907.4099999998,1763,43,209312.65000000075,99405.09999999967,-109907.4099999998,51,52.508727972246014,118.7252694271133,41,table,0.995,low,0.7
2024-02-29,G003,1448,56,89739.24000000292,140514.84999999782,-50773.98999999896,5944,56,89739.24000000292,140514.84999999782,50773.98999999896,62,-56.57947404056164,15.097449528937233,106.14285714285714,table,0.973,medium,0.65
2024-02-29,G004,1448,61,22410.43999999935,14423.36000000003,7986.9100000000235,2571,61,22410.43999999935,14423.36000000003,-7986.9100000000235,67,35.63923778381975,8.716623881757819,42.14754098360656,slot,0.94,medium,0.6
2024-03-01,G001,1493,124,88022.04999999837,35949.88999999997,52071.76000000127,5752,124,88022.04999999837,35949.88999999997,-52071.76000000127,162,59.15763152528511,15.302859874825865,46.38709677419355,slot,0.96,high,0.85
2024-03-01,G002,1493,73,249465.84999999907,120567.38000000025,128898.2600000007,3129,73,249465.84999999907,120567.38000000025,-128898.2600000007,87,51.66970148419159,79.72702141259158,42.863013698630134,table,0.995,low,0.7
2024-03-01,G003,1493,71,323067.18000000535,447113.7799999986,-124046.69999999998,9350,71,323067.18000000535,447113.7799999986,124046.69999999998,87,-38.39656507355465,34.55263957219309,131.69014084507043,table,0.973,medium,0.65
2024-03-01,G004,1493,93,74864.74000000137,48758.6400000001,26105.059999999496,6301,93,74864.74000000137,48758.6400000001,-26105.059999999496,114,34.86963288725642,11.881406126011962,67.75268817204301,slot,0.94,medium,0.6
2024-03-02,G001,1530,124,89497.02000000062,36611.94999999998,52884.520000000026,4829,124,89497.02000000062,36611.94999999998,-52884.520000000026,148,59.090816655124,18.53324083661226,38.943548387096776,slot,0.96,high,0.85
2024-03-02,G002,1530,66,193602.5400000044,83254.64999999871,110347.71999999894,2849,66,193602.5400000044,83254.64999999871,-110347.71999999894,84,56.99704146443349,67.95455949456104,43.166666666666664,table,0.995,low,0.7
2024-03-02,G003,1530,72,529327.9400000105,735767.7800000034,-206440.80999999706,9936,72,529327.9400000105,735767.7800000034,206440.80999999706,89,-39.00055039603482,53.273745974236164,138,table,0.973,medium,0.65
2024-03-02,G004,1530,98,42718.78999999999,37561.75999999988,5156.6299999999455,5370,98,42718.78999999999,37561.75999999988,-5156.6299999999455,118,12.071105010230736,7.955081936685287,54.795918367346935,slot,0.94,medium,0.6
2024-03-03,G001,1554,102,53152.34999999932,28857.92999999996,24294.330000000544,3540,102,53152.34999999932,28857.92999999996,-24294.330000000544,117,45.70697250450987,15.01478813559303,34.705882352941174,slot,0.96,high,0.85
2024-03-03,G002,1554,51,290003.81000000663,132624.24999999974,157379.28999999867,2321,51,290003.81000000663,132624.24999999974,-157379.28999999867,62,54.26800772031066,124.94778543731437,45.509803921568626,table,0.995,low,0.7
2024-03-03,G003,1554,59,157114.58000000883,233124.630000004,-76011.37000000045,8243,59,157114.58000000883,233124.630000004,76011.37000000045,67,-48.37957750324392,19.060363945166667,139.71186440677965,table,0.973,medium,0.65
2024-03-03,G004,1554,81,26284.719999999346,14614.729999999985,11669.960000000188,3965,81,26284.719999999346,14614.729999999985,-11669.960000000188,98,44.39826636920796,6.629185372004879,48.95061728395062,slot,0.94,medium,0.6
2024-03-04,G001,0,1,53.50000000000001,36.38,17.100000000000005,25,1,53.50000000000001,36.38,-17.100000000000005,1,31.96261682242991,2.14,25,slot,0.96,high,0.85
2024-03-04,G002,0,2,29017.539999999935,14449.439999999995,14568.009999999986,164,2,29017.539999999935,14449.439999999995,-14568.009999999986,2,50.20415238507474,176.93621951219473,82,table,0.995,low,0.7
2024-03-04,G003,0,5,9046.590000000053,13658.210000000014,-4611.88000000002,631,5,9046.590000000053,13658.210000000014,4611.88000000002,5,-50.97920874053089,14.336909667195012,126.2,table,0.973,medium,0.65
2024-03-05,G001,1596,100,53232.0500000004,21850.400000000027,31381.21000000061,4134,100,53232.0500000004,21850.400000000027,-31381.21000000061,109,58.951721754094336,12.876644895984617,41.34,slot,0.96,high,0.85
2024-03-05,G002,1596,43,287936.73999999923,137241.4900000001,150695.2299999977,2024,43,287936.73999999923,137241.4900000001,-150695.2299999977,50,52.3362284368428,142.26123517786525,47.06976744186046,table,0.995,low,0.7
2024-03-05,G003,1596,51,95400.12999999696,150665.48999999583,-55264.20000000058,9293,51,95400.12999999696,150665.48999999583,55264.20000000058,63,-57.92885187892547,10.265805444958245,182.2156862745098,table,0.973,medium,0.65
2024-03-05,G004,1596,68,14036.250000000158,8299.340000000015,5737.059999999896,3499,68,14036.250000000158,8299.340000000015,-5737.059999999896,73,40.8731676907994,4.011503286653375,51.455882352941174,slot,0.94,medium,0.6
2024-03-06,G001,1631,82,90471.88999999974,43187.27999999998,47284.53000000028,3078,82,90471.88999999974,43187.27999999998,-47284.53000000028,88,52.26433315364631,29.39307667316431,37.53658536585366,slot,0.96,high,0.85
2024-03-06,G002,1631,43,181503.61999999854,87331.63999999945,94171.57999999936,1615,43,181503.61999999854,87331.63999999945,-94171.57999999936,49,51.88413322004273,112.38614241485978,37.55813953488372,table,0.995,low,0.7
2024-03-06,G003,1631,47,179302.01000002114,241299.2700000031,-61994.60000000115,11163,47,179302.01000002114,241299.2700000031,61994.60000000115,54,-34.57551870165529,16.062170563470495,237.51063829787233,table,0.973,medium,0.65
2024-03-06,G004,1631,62,25939.289999999222,16774.160000000007,9165.580000000205,3623,62,25939.289999999222,16774.160000000007,-9165.580000000205,69,35.33473738101729,7.159616340049468,58.435483870967744,slot,0.94,medium,0.6
2024-03-07,G001,1660,88,64926.039999999186,28181.120000000024,36744.78000000009,2819,88,64926.039999999186,28181.120000000024,-36744.78000000009,97,56.59482697543321,23.03158566867655,32.03409090909091,slot,0.96,high,0.85
2024-03-07,G002,1660,40,286967.8000000058,140044.5000000001,146922.9700000014,2420,40,286967.8000000058,140044.5000000001,-146922.9700000014,49,51.19841668647089,118.58173553719249,60.5,table,0.995,low,0.7
2024-03-07,G003,1660,46,639353.9799999751,901156.2199999992,-261801.1399999935,9369,46,639353.9799999751,901156.2199999992,261801.1399999935,58,-40.9477610509289,68.24143238338938,203.67391304347825,table,0.973,medium,0.65
2024-03-07,G004,1660,71,42898.5099999995,29516.190000000024,13381.690000000104,3263,71,42898.5099999995,29516.190000000024,-13381.690000000104,79,31.19383400495789,13.146953723567115,45.95774647887324,slot,0.94,medium,0.6
2024-03-08,G001,1684,97,82973.25999999807,34500.78000000006,48472.59999999981,4303,97,82973.25999999807,34500.78000000006,-48472.59999999981,112,58.41954383858238,19.2826539623514,44.36082474226804,slot,0.96,high,0.85
2024-03-08,G002,1684,35,224996.92999999615,104807.56999999969,120188.93999999999,2221,35,224996.92999999615,104807.56999999969,-120188.93999999999,43,53.41803552608564,101.30433588473487,63.457142857142856,table,0.995,low,0.7
2024-03-08,G003,1684,64,239775.9800000451,367601.5700000003,-127824.41999999832,10710,64,239775.9800000451,367601.5700000003,127824.41999999832,73,-53.30993538217393,22.388046685345014,167.34375,table,0.973,medium,0.65
2024-03-08,G004,1684,89,42157.97999999906,27795.14999999994,14361.529999999839,5234,89,42157.97999999906,27795.14999999994,-14361.529999999839,102,34.06598228852559,8.054638899503068,58.80898876404494,slot,0.94,medium,0.6
2024-03-09,G001,1724,146,131535.01999999644,62572.96000000006,68961.4200000019,6436,146,131535.01999999644,62572.96000000006,-68961.4200000019,177,52.42818224378859,20.43738657551219,44.082191780821915,slot,0.96,high,0.85
2024-03-09,G002,1724,69,156919.6500000026,74325.03999999938,82594.56999999985,2339,69,156919.6500000026,74325.03999999938,-82594.56999999985,82,52.63494406213528,67.08834972210458,33.89855072463768,table,0.995,low,0.7
2024-03-09,G003,1724,94,260361.0500000644,384966.0600000078,-124603.03000000038,16088,94,260361.0500000644,384966.0600000078,124603.03000000038,125,-47.85778441128946,16.183556066637518,171.14893617021278,table,0.973,medium,0.65
2024-03-09,G004,1724,124,72399.74999999542,51834.8099999999,20563.889999999603,7868,124,72399.74999999542,51834.8099999999,-20563.889999999603,151,28.403261060985574,9.201798423995351,63.45161290322581,slot,0.94,medium,0.6
2024-03-10,G001,1756,143,165232.38,78214.98000000003,87016.9699999996,6469,143,165232.38,78214.98000000003,-87016.9699999996,169,52.66338837460284,25.542182717576132,45.23776223776224,slot,0.96,high,0.85
2024-03-10,G002,1756,84,270687.0099999996,121860.58999999955,148826.26999999591,3905,84,270687.0099999996,121860.58999999955,-148826.26999999591,104,54.98094275007735,69.31805633802807,46.48809523809524,table,0.995,low,0.7
2024-03-10,G003,1756,86,642663.7599999543,936752.840000003,-294090.4299999808,15325,86,642663.7599999543,936752.840000003,294090.4299999808,112,-45.76116599448547,41.93564502446684,178.19767441860466,table,0.973,medium,0.65
2024-03-10,G004,1756,101,205413.6299999986,137257.12999999998,68156.34000000238,6353,101,205413.6299999986,137257.12999999998,-68156.34000000238,120,33.180047497336396,32.333327561781616,62.9009900990099,slot,0.94,medium,0.6
2024-03-11,G001,1772,117,79589.95999999896,34388.589999999895,45200.72,5317,117,79589.95999999896,34388.589999999895,-45200.72,132,56.79198733106612,14.96895993981549,45.44444444444444,slot,0.96,high,0.85
2024-03-11,G002,1772,47,247161.45000000342,103840.34999999951,143321.0300000017,2124,47,247161.45000000342,103840.34999999951,-143321.0300000017,58,57.98680579030415,116.36603107344794,45.191489361702125,table,0.995,low,0.7
2024-03-11,G003,1772,64,304069.1800000174,482295.7300000026,-178226.27999998644,8841,64,304069.1800000174,482295.7300000026,178226.27999998644,80,-58.61372731033649,34.39307544395627,138.140625,table,0.973,medium,0.65
2024-03-11,G004,1772,88,50544.25999999786,33321.42999999997,17223.17999999992,4781,88,50544.25999999786,33321.42999999997,-17223.17999999992,101,34.07544199875643,10.57190127588326,54.32954545454545,slot,0.94,medium,0.6
2024-03-12,G001,0,1,1.23,0,1.23,1,1,1.23,0,-1.23,1,100,1.23,1,slot,0.96,high,0.85
2024-03-12,G002,0,1,59.95000000000002,21.8,38.150000000000006,11,1,59.95000000000002,21.8,-38.150000000000006,1,63.636363636363626,5.450000000000002,11,table,0.995,low,0.7
2024-03-12,G003,0,5,13523.010000000068,20615.320000000036,-7095.530000000068,2429,5,13523.010000000068,20615.320000000036,7095.530000000068,5,-52.4700491976271,5.5673157678057095,485.8,table,0.973,medium,0.65
2024-03-12,G004,0,1,55.29999999999996,20.61,34.69999999999998,35,1,55.29999999999996,20.61,-34.69999999999998,1,62.748643761302006,1.579999999999999,35,slot,0.94,medium,0.6
2024-03-13,G001,1810,82,34619.84999999947,15052.449999999997,19567.1899999998,3395,82,34619.84999999947,15052.449999999997,-19567.1899999998,85,56.5201466788565,10.197304860088208,41.40243902439025,slot,0.96,high,0.85
2024-03-13,G002,1810,46,332400.29000000126,136751.1000000001,195649.0700000012,2376,46,332400.29000000126,136751.1000000001,-195649.0700000012,57,58.859476325968444,139.89911195286248,51.65217391304348,table,0.995,low,0.7
2024-03-13,G003,1810,49,757580.1700000279,1012972.9600000008,-255394.82999999874,8039,49,757580.1700000279,1012972.9600000008,255394.82999999874,58,-33.71192120828471,94.23811046150365,164.0612244897959,table,0.973,medium,0.65
2024-03-13,G004,1810,79,138223.4500000008,88994.44999999995,49228.40999999899,4812,79,138223.4500000008,88994.44999999995,-49228.40999999899,86,35.61509280805732,28.72474023275162,60.91139240506329,slot,0.94,medium,0.6
2024-03-14,G001,1843,95,61105.76000000076,26481.42000000005,34624.29000000056,3725,95,61105.76000000076,26481.42000000005,-34624.29000000056,106,56.662890699665844,16.404230872483424,39.21052631578947,slot,0.96,high,0.85
2024-03-14,G002,1843,50,105748.01999999923,45635.7399999998,60111.99999999975,1759,50,105748.01999999923,45635.7399999998,-60111.99999999975,54,56.844563141702494,60.118260375212756,35.18,table,0.995,low,0.7
2024-03-14,G003,1843,51,186290.35000001307,272071.2000000057,-85779.2499999988,6417,51,186290.35000001307,272071.2000000057,85779.2499999988,57,-46.04599755166748,29.030754246534684,125.82352941176471,table,0.973,medium,0.65
2024-03-14,G004,1843,70,22328.04000000025,12630.210000000012,9697.34000000005,3192,70,22328.04000000025,12630.210000000012,-9697.34000000005,78,43.431219220316436,6.995000000000077,45.6,slot,0.94,medium,0.6
2024-03-15,G001,1870,107,80597.5299999983,33951.30999999998,46646.33000000119,3531,107,80597.5299999983,33951.30999999998,-46646.33000000119,118,57.875632168879335,22.825695270461143,33,slot,0.96,high,0.85
2024-03-15,G002,1870,46,236532.25999999855,107057.62000000055,129474.31000000084,2099,46,236532.25999999855,107057.62000000055,-129474.31000000084,55,54.738541795525755,112.68807050976586,45.630434782608695,table,0.995,low,0.7
2024-03-15,G003,1870,56,371417.82000000356,533215.6099999923,-161798.51999998762,8751,56,371417.82000000356,533215.6099999923,161798.51999998762,65,-43.56240096395646,42.44290023997298,156.26785714285714,table,0.973,medium,0.65
2024-03-15,G004,1870,85,27639.649999999376,16217.669999999984,11420.519999999882,5172,85,27639.649999999376,16217.669999999984,-11420.519999999882,94,41.31933653284373,5.344093194122076,60.84705882352941,slot,0.94,medium,0.6
2024-03-16,G001,1892,108,100259.43999999839,35365.579999999965,64893.51000000032,4015,108,100259.43999999839,35365.579999999965,-64893.51000000032,118,64.72558593983905,24.971217932751777,37.175925925925924,slot,0.96,high,0.85
2024-03-16,G002,1892,57,296651.3400000029,144535.35000000102,152115.9400000006,2591,57,296651.3400000029,144535.35000000102,-152115.9400000006,67,51.277685110068646,114.4929911231196,45.45614035087719,table,0.995,low,0.7
2024-03-16,G003,1892,54,608237.2699999779,976460.5699999993,-368222.96000001,11237,54,608237.2699999779,976460.5699999993,368222.96000001,68,-60.539361555404746,54.12808311826804,208.09259259259258,table,0.973,medium,0.65
2024-03-16,G004,1892,87,47324.04999999788,34728.82999999999,12594.310000000058,4926,87,47324.04999999788,34728.82999999999,-12594.310000000058,99,26.612916688239114,9.606993503856653,56.62068965517241,slot,0.94,medium,0.6
2024-03-17,G001,1931,141,155610.14999999726,79911.26000000004,75698.65999999795,5638,141,155610.14999999726,79911.26000000004,-75698.65999999795,164,48.64635115382852,27.600239446611788,39.98581560283688,slot,0.96,high,0.85
2024-03-17,G002,1931,60,306570.0700000126,145616.98999999897,160952.6499999996,3332,60,306570.0700000126,145616.98999999897,-160952.6499999996,76,52.50109705751542,92.00782412965563,55.53333333333333,table,0.995,low,0.7
2024-03-17,G003,1931,77,1241439.1399997023,1708838.1799999424,-467394.95999999536,10747,77,1241439.1399997023,1708838.1799999424,467394.95999999536,89,-37.64944610978734,115.51494742716129,139.57142857142858,table,0.973,medium,0.65
2024-03-17,G004,1931,127,70696.80999999672,51831.25999999998,18865.329999999318,6651,127,70696.80999999672,51831.25999999998,-18865.329999999318,149,26.68483910377313,10.629500826942824,52.37007874015748,slot,0.94,medium,0.6
2024-03-18,G001,1955,147,186510.81000000265,87752.19,98758.15999999996,5756,147,186510.81000000265,87752.19,-98758.15999999996,187,52.950367863395456,32.40285093815196,39.156462585034014,slot,0.96,high,0.85
2024-03-18,G002,1955,64,407441.27000000485,199048.28000000046,208392.37000000075,3568,64,407441.27000000485,199048.28000000046,-208392.37000000075,86,51.14660328837044,114.19318105381302,55.75,table,0.995,low,0.7
2024-03-18,G003,1955,89,586022.0199999621,816760.8599999858,-230736.82999999105,12025,89,586022.0199999621,816760.8599999858,230736.82999999105,109,-39.37340613924473,48.733639916836765,135.1123595505618,table,0.973,medium,0.65
2024-03-18,G004,1955,112,43873.73999999648,30191.430000000022,13682.730000000036,6162,112,43873.73999999648,30191.430000000022,-13682.730000000036,137,31.186605017035557,7.1200486854911516,55.017857142857146,slot,0.94,medium,0.6
2024-03-19,G001,1973,106,126346.30999999646,51985.26999999999,74360.59999999934,3528,106,126346.30999999646,51985.26999999999,-74360.59999999934,116,58.854587838775366,35.812446145123715,33.283018867924525,slot,0.96,high,0.85
2024-03-19,G002,1973,44,224020.74000000037,100923.48999999948,123097.02999999914,2286,44,224020.74000000037,100923.48999999948,-123097.02999999914,57,54.94894356656395,97.9968241469818,51.95454545454545,table,0.995,low,0.7
2024-03-19,G003,1973,77,950592.6899999904,1428567.139999927,-477972.4799999942,11966,77,950592.6899999904,1428567.139999927,477972.4799999942,85,-50.28152278343304,79.4411407320734,155.4025974025974,table,0.973,medium,0.65
2024-03-19,G004,1973,92,47086.31999999906,41575.69999999988,5511.399999999847,4652,92,47086.31999999906,41575.69999999988,-5511.399999999847,104,11.704885835206397,10.121736887360074,50.56521739130435,slot,0.94,medium,0.6
2024-03-20,G002,0,4,50710.01999999996,23990.579999999998,26719.40999999999,287,4,50710.01999999996,23990.579999999998,-26719.40999999999,4,52.690592510119316,176.6899651567943,71.75,table,0.995,low,0.7
2024-03-20,G003,0,10,18568.44999999989,26118.520000000197,-7549.759999999866,2607,10,18568.44999999989,26118.520000000197,7549.759999999866,10,-40.659074936248906,7.122535481396199,260.7,table,0.973,medium,0.65
2024-03-20,G004,0,1,147.05,68.22,78.83,5,1,147.05,68.22,-78.83,1,53.607616456987415,29.410000000000004,5,slot,0.94,medium,0.6
2024-03-21,G001,2004,95,84099.31999999988,37013.47999999992,47085.86000000093,2767,95,84099.31999999988,37013.47999999992,-47085.86000000093,103,55.98839562555441,30.393682688832627,29.126315789473683,slot,0.96,high,0.85
2024-03-21,G002,2004,42,256562.73000000333,101818.33999999931,154744.2400000014,2097,42,256562.73000000333,101818.33999999931,-154744.2400000014,50,60.31438783021969,122.34751072961532,49.92857142857143,table,0.995,low,0.7
2024-03-21,G003,2004,52,174501.2400000136,251565.76000000307,-77065.96999999971,8423,52,174501.2400000136,251565.76000000307,77065.96999999971,59,-44.16356582909881,20.717231390242624,161.98076923076923,table,0.973,medium,0.65
2024-03-21,G004,2004,73,80916.10000000184,49043.5599999999,31872.229999999792,3879,73,80916.10000000184,49043.5599999999,-31872.229999999792,76,39.38923156207364,20.86004124774474,53.136986301369866,slot,0.94,medium,0.6
2024-03-22,G001,2029,93,88513.14999999989,34771.58000000001,53741.150000000016,3432,93,88513.14999999989,34771.58000000001,-53741.150000000016,103,60.71544171685234,25.79054487179484,36.903225806451616,slot,0.96,high,0.85
2024-03-22,G002,2029,34,155867.52000000034,71910.27999999958,83956.70999999928,1492,34,155867.52000000034,71910.27999999958,-83956.70999999928,40,53.86414693709061,104.46884718498683,43.88235294117647,table,0.995,low,0.7
2024-03-22,G003,2029,51,400167.0099999858,632198.6099999989,-232031.87999998758,8075,51,400167.0099999858,632198.6099999989,232031.87999998758,58,-57.98376033046697,49.5562860681097,158.33333333333334,table,0.973,medium,0.65
2024-03-22,G004,2029,77,30682.43999999924,20363.749999999945,10319.480000000189,3687,77,30682.43999999924,20363.749999999945,-10319.480000000189,85,33.63317910831226,8.321790073230062,47.883116883116884,slot,0.94,medium,0.6
2024-03-23,G001,2056,104,119229.87999999884,40734.45999999995,78495.37999999913,2779,104,119229.87999999884,40734.45999999995,-78495.37999999913,110,65.83532584281716,42.903879093198576,26.721153846153847,slot,0.96,high,0.85
2024-03-23,G002,2056,58,279984.59000000614,134162.27999999962,145822.16000000003,2358,58,279984.59000000614,134162.27999999962,-145822.16000000003,67,52.08220923872876,118.73816369805179,40.6551724137931,table,0.995,low,0.7
2024-03-23,G003,2056,54,737568.8400000446,931459.2300000023,-193891.57999999408,8820,54,737568.8400000446,931459.2300000023,193891.57999999408,63,-26.287929951051396,83.62458503401865,163.33333333333334,table,0.973,medium,0.65
2024-03-23,G004,2056,77,99865.93999999754,73590.65999999979,26274.129999999757,4319,77,99865.93999999754,73590.65999999979,-26274.129999999757,85,26.30940038215272,23.122468163926268,56.09090909090909,slot,0.94,medium,0.6
2024-03-24,G001,2085,120,183150.63000000306,88016.26999999987,95133.95999999632,4944,120,183150.63000000306,88016.26999999987,-95133.95999999632,137,51.94301542942809,37.045030339806445,41.2,slot,0.96,high,0.85
2024-03-24,G002,2085,59,274092.8000000007,142528.9099999998,131563.63000000062,2272,59,274092.8000000007,142528.9099999998,-131563.63000000062,68,47.9996665362973,120.63943661971861,38.50847457627118,table,0.995,low,0.7
2024-03-24,G003,2085,78,326387.77000000497,474276.2899999974,-147886.97999999824,10156,78,326387.77000000497,474276.2899999974,147886.97999999824,89,-45.31020877405915,32.1374330445062,130.2051282051282,table,0.973,medium,0.65
2024-03-24,G004,2085,92,40391.829999999485,24096.160000000003,16296.35999999993,4842,92,40391.829999999485,24096.160000000003,-16296.35999999993,102,40.34568376822772,8.34197232548523,52.630434782608695,slot,0.94,medium,0.6
2024-03-25,G001,2124,158,168292.49000001457,67850.8699999998,100441.9899999967,6734,158,168292.49000001457,67850.8699999998,-100441.9899999967,189,59.68299001339157,24.99145975646192,42.620253164556964,slot,0.96,high,0.85
2024-03-25,G002,2124,83,431678.5600000077,189299.69000000134,242378.60000000175,3821,83,431678.5600000077,189299.69000000134,-242378.60000000175,107,56.147935630622335,112.9752839570813,46.036144578313255,table,0.995,low,0.7
2024-03-25,G003,2124,111,553884.9800000131,952850.9800000218,-398964.6299999983,18266,111,553884.9800000131,952850.9800000218,398964.6299999983,138,-72.03023089739477,30.32327712690316,164.55855855855856,table,0.973,medium,0.65
2024-03-25,G004,2124,133,55115.16999999793,34675.92000000004,20438.07999999973,6809,133,55115.16999999793,34675.92000000004,-20438.07999999973,151,37.08249471062231,8.094458804523121,51.19548872180451,slot,0.94,medium,0.6
2024-03-26,G001,2159,165,285990.0000000093,138972.60999999964,147016.89000000057,6783,165,285990.0000000093,138972.60999999964,-147016.89000000057,196,51.40630441623686,42.16275984077979,41.10909090909091,slot,0.96,high,0.85
2024-03-26,G002,2159,73,292334.06000001077,135598.45999999912,156735.36999999997,3509,73,292334.06000001077,135598.45999999912,-156735.36999999997,98,53.6151586305045,83.30979196352544,48.06849315068493,table,0.995,low,0.7
2024-03-26,G003,2159,99,1038157.1800001105,1417143.6399999782,-378989.0400000137,14130,99,1038157.1800001105,1417143.6399999782,378989.0400000137,119,-36.50594026619104,73.47184571833762,142.72727272727272,table,0.973,medium,0.65
2024-03-26,G004,2159,129,162619.99999999977,112435.56999999982,50184.930000000684,8789,129,162619.99999999977,112435.56999999982,-50184.930000000684,155,30.860244742344577,18.502673796791417,68.13178294573643,slot,0.94,medium,0.6
2024-03-27,G001,2180,133,95493.5399999974,42626.74000000005,52866.71000000119,4769,133,95493.5399999974,42626.74000000005,-52866.71000000119,157,55.36155639428869,20.023807926189434,35.857142857142854,slot,0.96,high,0.85
2024-03-27,G002,2180,54,186185.45000000167,84066.40999999973,102118.68999999983,2109,54,186185.45000000167,84066.40999999973,-102118.68999999983,61,54.84783585398263,88.28138928402166,39.05555555555556,table,0.995,low,0.7
2024-03-27,G003,2180,99,734952.4100000138,1026588.4700000057,-291639.01000000146,10643,99,734952.4100000138,1026588.4700000057,291639.01000000146,123,-39.681346170427005,69.05500422813246,107.5050505050505,table,0.973,medium,0.65
2024-03-27,G004,2180,91,56527.0199999986,35096.89999999987,21431.570000000298,5001,91,56527.0199999986,35096.89999999987,-21431.570000000298,112,37.91385075668385,11.303143371325454,54.956043956043956,slot,0.94,medium,0.6
2024-03-28,G001,0,2,4914.3899999999985,467.51,4446.8899999999985,24,2,4914.3899999999985,467.51,-4446.8899999999985,2,90.48712047680382,204.76624999999993,12,slot,0.96,high,0.85
2024-03-28,G002,0,1,70.85000000000002,35.43,35.42,13,1,70.85000000000002,35.43,-35.42,1,49.99294283697952,5.450000000000002,13,table,0.995,low,0.7
2024-03-28,G003,0,12,31343.569999999483,44223.520000000244,-12878.370000000334,2661,12,31343.569999999483,44223.520000000244,12878.370000000334,13,-41.08775739330442,11.77886884629819,221.75,table,0.973,medium,0.65
2024-03-28,G004,0,1,243.36000000000013,150.73999999999998,92.64000000000001,39,1,243.36000000000013,150.73999999999998,-92.64000000000001,1,38.067061143984205,6.240000000000003,39,slot,0.94,medium,0.6
2024-03-29,G001,2214,118,133984.60999999664,53095.11999999997,80889.29000000245,3710,118,133984.60999999664,53095.11999999997,-80889.29000000245,128,60.37207556898101,36.11445013476998,31.440677966101696,slot,0.96,high,0.85
2024-03-29,G002,2214,42,135564.7000000006,62518.919999999816,73045.7299999994,1534,42,135564.7000000006,62518.919999999816,-73045.7299999994,46,53.88255939783666,88.37333767927026,36.523809523809526,table,0.995,low,0.7
2024-03-29,G003,2214,49,259737.80999999575,380853.80000000127,-121116.4999999977,6144,49,259737.80999999575,380853.80000000127,121116.4999999977,57,-46.63029229360164,42.275034179686806,125.38775510204081,table,0.973,medium,0.65
2024-03-29,G004,2214,80,41383.279999999024,31500.119999999995,9883.649999999969,3748,80,41383.279999999024,31500.119999999995,-9883.649999999969,89,23.88319630536826,11.041430096050966,46.85,slot,0.94,medium,0.6
2024-03-30,G001,2254,105,75114.17000000157,32151.06000000007,42963.05999999995,3984,105,75114.17000000157,32151.06000000007,-42963.05999999995,120,57.197010896877444,18.85395833333373,37.94285714285714,slot,0.96,high,0.85
2024-03-30,G002,2254,61,133111.7199999998,58999.21999999994,74112.43999999968,2183,61,133111.7199999998,58999.21999999994,-74112.43999999968,66,55.67687052650194,60.976509390746585,35.78688524590164,table,0.995,low,0.7
2024-03-30,G003,2254,68,412535.5699999806,604338.4699999937,-191804.42999999446,7523,68,412535.5699999806,604338.4699999937,191804.42999999446,80,-46.49403444168547,54.8365771633631,110.63235294117646,table,0.973,medium,0.65
2024-03-30,G004,2254,91,85396.0300000008,54977.49,30417.889999999996,4572,91,85396.0300000008,54977.49,-30417.889999999996,98,35.619794034921426,18.678046806649345,50.24175824175824,slot,0.94,medium,0.6
2024-03-31,G001,2280,115,120474.44999999701,45803.799999999865,74670.17999999889,4210,115,120474.44999999701,45803.799999999865,-74670.17999999889,129,61.98009619467093,28.61625890736271,36.608695652173914,slot,0.96,high,0.85
